gesture,filename,hand,lm0_x,lm0_y,lm0_z,lm1_x,lm1_y,lm1_z,lm2_x,lm2_y,lm2_z,lm3_x,lm3_y,lm3_z,lm4_x,lm4_y,lm4_z,lm5_x,lm5_y,lm5_z,lm6_x,lm6_y,lm6_z,lm7_x,lm7_y,lm7_z,lm8_x,lm8_y,lm8_z,lm9_x,lm9_y,lm9_z,lm10_x,lm10_y,lm10_z,lm11_x,lm11_y,lm11_z,lm12_x,lm12_y,lm12_z,lm13_x,lm13_y,lm13_z,lm14_x,lm14_y,lm14_z,lm15_x,lm15_y,lm15_z,lm16_x,lm16_y,lm16_z,lm17_x,lm17_y,lm17_z,lm18_x,lm18_y,lm18_z,lm19_x,lm19_y,lm19_z,lm20_x,lm20_y,lm20_z
A,A_sample_148.jpg,Right,0.40564504,0.75353348,-0.00000085,0.57265800,0.76792812,-0.06481600,0.72140026,0.59099644,-0.07711427,0.75659925,0.38226938,-0.08035202,0.77000326,0.26177686,-0.06678584,0.68429089,0.40972483,-0.04598988,0.65132952,0.27332759,-0.12544011,0.61539865,0.41738647,-0.15845004,0.62582707,0.48173690,-0.17454761,0.56223506,0.39799067,-0.04125508,0.53424323,0.27687085,-0.11906596,0.51809472,0.46213073,-0.12345705,0.54466522,0.49966660,-0.11680762,0.45561206,0.40614337,-0.05044339,0.42385533,0.30615145,-0.14411166,0.42069569,0.47981313,-0.11515367,0.44719547,0.52184302,-0.07933088,0.35710117,0.41935971,-0.06348098,0.33523983,0.34848040,-0.13324216,0.33868456,0.46628463,-0.12138726,0.35937938,0.50423080,-0.10088646
A,A_sample_149.jpg,Right,0.54160136,0.76802540,-0.00000035,0.65426111,0.70919758,-0.07601845,0.73318100,0.58777761,-0.10663064,0.70408136,0.44357443,-0.12779371,0.65673947,0.35023442,-0.13302609,0.68808043,0.45191979,-0.04183209,0.62439048,0.33664989,-0.11978874,0.62816834,0.45497486,-0.15673338,0.65800446,0.52203172,-0.17017104,0.60523194,0.46494764,-0.02859408,0.55745530,0.36065415,-0.10717305,0.58211988,0.49959779,-0.11783837,0.61856949,0.54581940,-0.10932415,0.53427601,0.48452443,-0.02987057,0.48407501,0.40249911,-0.11423072,0.51368910,0.52692932,-0.09418697,0.55313814,0.57085425,-0.06028065,0.46491468,0.50725830,-0.03730848,0.42831197,0.45124191,-0.09255502,0.45218334,0.53565001,-0.08019199,0.48043644,0.57525742,-0.05682570
A,A_sample_150.jpg,Right,0.50056285,0.79287845,-0.00000084,0.62992454,0.64946586,-0.01333033,0.67216468,0.47973308,-0.01147430,0.64222121,0.32360315,-0.01575711,0.59854949,0.23470254,-0.00734485,0.55889857,0.39334440,0.02361616,0.50274056,0.28608605,-0.04014917,0.52375185,0.40350628,-0.07350565,0.54304099,0.46257186,-0.08795652,0.45062029,0.42646420,0.00894462,0.39578813,0.33045834,-0.06156547,0.44989005,0.47268081,-0.07899684,0.47737461,0.50509417,-0.08248012,0.36179549,0.47299564,-0.01473352,0.31186301,0.38098258,-0.08408287,0.37127179,0.50850338,-0.05937216,0.39992964,0.54426968,-0.03063711,0.27596819,0.52800703,-0.04008580,0.23495618,0.46036613,-0.07745471,0.28692663,0.53590751,-0.05643136,0.31831971,0.56514275,-0.03447533
A,A_sample_151.jpg,Right,0.51794988,0.93214047,-0.00000090,0.68212473,0.86707783,-0.06138744,0.77472925,0.66844082,-0.08379063,0.78893709,0.48986968,-0.10401327,0.80771601,0.35660172,-0.10967119,0.68131548,0.49311557,-0.07254105,0.67000520,0.36058992,-0.16223879,0.67561466,0.52243447,-0.18766120,0.67460418,0.61362398,-0.19215150,0.55569381,0.51574212,-0.07926612,0.53462350,0.39893287,-0.18869714,0.57632911,0.59101748,-0.20283450,0.59573144,0.65996939,-0.19639665,0.43658856,0.56126589,-0.09644166,0.41200870,0.45269388,-0.21261102,0.46328187,0.62810123,-0.18045038,0.48875248,0.69143474,-0.13557814,0.32014960,0.61755943,-0.11626908,0.29884240,0.52252990,-0.19497557,0.35509545,0.63618076,-0.17398471,0.38259572,0.69204438,-0.14381726
A,A_sample_154.jpg,Right,0.42168534,0.68211901,-0.00000010,0.54330814,0.61098152,-0.06810970,0.65460140,0.47141266,-0.08165898,0.64703947,0.33611104,-0.08472220,0.56186205,0.27291822,-0.07409411,0.58111888,0.37343863,-0.01125983,0.53667223,0.29695615,-0.06523327,0.52476388,0.39884618,-0.10166830,0.54833698,0.43576062,-0.12189133,0.49770087,0.36721963,0.00536074,0.44910818,0.29541016,-0.03988242,0.45324844,0.41934627,-0.05022046,0.48700219,0.44138741,-0.04986249,0.42125744,0.37379259,0.00832264,0.37147433,0.31188533,-0.03800591,0.38410044,0.42172268,-0.02125432,0.41818070,0.44856149,-0.00084275,0.34714991,0.38054150,0.00446571,0.30980033,0.33490443,-0.01563173,0.31898043,0.40438402,0.00288136,0.34256154,0.42894301,0.02137278
A,A_sample_155.jpg,Right,0.45789742,0.74006772,-0.00000042,0.54992044,0.66779661,-0.03433247,0.59493977,0.54681659,-0.04558245,0.58736455,0.43023038,-0.05706504,0.57812065,0.34519881,-0.05926931,0.54316926,0.43858513,-0.01326555,0.51497221,0.33866426,-0.07039453,0.52616709,0.42976424,-0.09528605,0.53757393,0.49465370,-0.10127807,0.47767314,0.45034200,-0.01703781,0.44910342,0.35264021,-0.08187611,0.47608215,0.46113285,-0.09485619,0.49145859,0.52014452,-0.08835880,0.42103767,0.47481516,-0.02977658,0.39357662,0.38563406,-0.09492482,0.42393476,0.48850244,-0.08180592,0.44292286,0.54416466,-0.05531114,0.36507478,0.51077139,-0.04542253,0.34447253,0.44076264,-0.09153685,0.37250954,0.50548178,-0.08429294,0.39276695,0.55035955,-0.06589009
A,A_sample_156.jpg,Right,0.42473936,0.74445784,-0.00000117,0.63318348,0.70356727,-0.08675113,0.77491707,0.49302664,-0.10411621,0.80950648,0.26616687,-0.10907997,0.82955450,0.11606781,-0.09690884,0.65978640,0.31927502,-0.06546780,0.67452031,0.18097998,-0.14903066,0.64469767,0.35612020,-0.16850293,0.62113273,0.43722939,-0.16671734,0.50871706,0.30190548,-0.04993194,0.53464365,0.16383231,-0.15367754,0.53633726,0.38509980,-0.16692777,0.53210998,0.46477270,-0.15112323,0.37560683,0.31304678,-0.04724402,0.39136449,0.16922677,-0.16328597,0.41719246,0.39406872,-0.13159509,0.42291701,0.48406631,-0.07984705,0.24136600,0.33770728,-0.04792312,0.25635761,0.23437272,-0.12975095,0.29665741,0.38607693,-0.10805035,0.31903571,0.46085501,-0.07087307
A,A_sample_157.jpg,Right,0.49415058,0.75415605,-0.00000092,0.65756679,0.62654507,-0.02455173,0.73728323,0.49241447,-0.02434857,0.73284101,0.36426950,-0.02169325,0.73003715,0.27950138,-0.00170367,0.60850149,0.33805490,-0.02200624,0.64776832,0.24783611,-0.06620471,0.64535058,0.38747647,-0.08628897,0.61880594,0.40715712,-0.09901732,0.48228651,0.35796422,-0.03152050,0.53825492,0.26291856,-0.07693505,0.56281078,0.41951704,-0.09360854,0.53763920,0.42711502,-0.10743445,0.38637272,0.40396222,-0.04425889,0.44146469,0.30302903,-0.09432849,0.48279566,0.45050526,-0.06876902,0.44773880,0.46414030,-0.04868572,0.29490796,0.44885319,-0.05814764,0.35845846,0.38166583,-0.08281425,0.40433142,0.46850336,-0.04749533,0.37173206,0.48581421,-0.02030177
A,A_sample_159.jpg,Right,0.46243423,0.78246093,-0.00000045,0.56658852,0.68855399,-0.09461098,0.65735090,0.48297060,-0.11940320,0.63481152,0.29922825,-0.12693444,0.54145646,0.20219395,-0.11473778,0.55543733,0.33760133,-0.04179551,0.49153173,0.22927289,-0.11235403,0.50610989,0.37101364,-0.15387818,0.52836472,0.40815794,-0.17793289,0.45070234,0.38902092,-0.01225499,0.38698316,0.28532255,-0.07303406,0.43806177,0.45907176,-0.07930312,0.47304147,0.45799109,-0.07420236,0.36550242,0.45105422,0.00232995,0.30290624,0.38428158,-0.05509039,0.36116049,0.52217442,-0.01205394,0.39537317,0.53171933,0.02512104,0.29154494,0.50240874,0.00809577,0.23972815,0.47804257,-0.02202758,0.28291321,0.55872154,0.00862228,0.31434807,0.55882102,0.03688811
A,A_sample_16.jpg,Right,0.50223911,0.68010730,-0.00000046,0.56792754,0.60065371,-0.05935379,0.59985822,0.47678053,-0.07531285,0.58737165,0.35727751,-0.08639365,0.59800786,0.27240884,-0.08847982,0.52133471,0.41741538,-0.00897168,0.45867670,0.36366218,-0.06925786,0.46235698,0.45115820,-0.10093406,0.49031451,0.50733042,-0.11014285,0.44853050,0.44726399,0.00414170,0.39014700,0.39120653,-0.06746794,0.42141092,0.48653561,-0.08671258,0.46006098,0.54154718,-0.08093752,0.39637506,0.48021707,0.00392238,0.33935350,0.43634197,-0.06982431,0.37997532,0.51902056,-0.06727898,0.42385751,0.56702161,-0.04332253,0.35715526,0.51644003,-0.00061198,0.31040817,0.47736603,-0.04715005,0.33960268,0.53050059,-0.04556557,0.38105524,0.56783187,-0.02981988
A,A_sample_160.jpg,Right,0.48848426,0.75800884,-0.00000075,0.60820967,0.62239361,-0.01407343,0.65292960,0.47137317,-0.01422432,0.63034678,0.32352251,-0.02083341,0.59618348,0.23605967,-0.01538389,0.55716687,0.38370714,0.03223136,0.50118363,0.28363913,-0.02819605,0.51814532,0.39218286,-0.06267256,0.53697842,0.44731554,-0.07763895,0.45498174,0.41087666,0.01919367,0.40173876,0.31987786,-0.04301571,0.44854704,0.44999167,-0.05830734,0.47606575,0.47880822,-0.06054233,0.37011141,0.45046470,-0.00400202,0.32271409,0.36535585,-0.06576447,0.37264836,0.48135081,-0.04242108,0.39959973,0.51092046,-0.01496219,0.28689772,0.49759007,-0.02928231,0.24798131,0.43639264,-0.05905670,0.29117259,0.50313026,-0.03751607,0.31960380,0.52628702,-0.01556687
A,A_sample_162.jpg,Right,0.45857275,0.64385575,-0.00000054,0.58205295,0.57787019,-0.03225631,0.66228813,0.46273375,-0.04128366,0.65753466,0.33423859,-0.04973597,0.62863243,0.25157511,-0.05105160,0.58766848,0.36885560,-0.01320661,0.56318396,0.28231576,-0.07036220,0.55743968,0.37356165,-0.10118602,0.56624895,0.43579030,-0.11415996,0.50167847,0.37791842,-0.01729340,0.47899991,0.29544756,-0.08281688,0.49425107,0.40875635,-0.10121118,0.51065326,0.47009307,-0.10312616,0.43078378,0.39916083,-0.02900146,0.40776199,0.32035497,-0.09591671,0.42850620,0.42782781,-0.08220633,0.44706416,0.48822254,-0.05858152,0.36194026,0.42710379,-0.04317582,0.34706265,0.36513039,-0.08758887,0.36933514,0.43873766,-0.07618309,0.39041406,0.48624587,-0.05806449
A,A_sample_166.jpg,Right,0.44303629,0.86503327,-0.00000114,0.60304296,0.80179393,-0.06518883,0.69155151,0.59651005,-0.07645895,0.69606566,0.40637743,-0.08285637,0.68398094,0.28017348,-0.07328748,0.59426743,0.41585454,-0.03578885,0.56670082,0.28471765,-0.11838732,0.56293428,0.43475625,-0.14781138,0.56216925,0.51265812,-0.15553437,0.47246572,0.42838803,-0.03541463,0.43720376,0.29803276,-0.12645116,0.46668524,0.47962791,-0.13496521,0.48394930,0.53420770,-0.12116053,0.36179674,0.46664831,-0.04963493,0.32385588,0.36122906,-0.15440354,0.37390307,0.53359532,-0.12704119,0.40320814,0.58204967,-0.08338498,0.25492188,0.52134907,-0.06795393,0.23351291,0.44550821,-0.13957678,0.28063989,0.55747890,-0.12091905,0.30945969,0.59919930,-0.09069111
A,A_sample_167.jpg,Right,0.51443470,0.78741646,-0.00000044,0.65930128,0.66963637,-0.09381110,0.76471800,0.43533087,-0.12492286,0.73154205,0.23291557,-0.14307813,0.62753069,0.13766050,-0.14384046,0.60260904,0.30576542,-0.06411697,0.56038284,0.21357924,-0.14064305,0.58637780,0.35336551,-0.16729981,0.59454501,0.39664850,-0.17615242,0.47264433,0.34297687,-0.04925108,0.43567437,0.27246639,-0.12081810,0.49192134,0.44894275,-0.12314841,0.51172072,0.44360104,-0.11419809,0.36221090,0.40339547,-0.05005322,0.32245252,0.34587592,-0.13430464,0.38900167,0.49616411,-0.10573256,0.41128629,0.49533266,-0.07196733,0.25889730,0.46922219,-0.05700904,0.21695742,0.40329015,-0.10692383,0.25189000,0.46765968,-0.08533765,0.25072524,0.46187124,-0.06086621
A,A_sample_17.jpg,Right,0.40064821,0.74935329,-0.00000057,0.62434131,0.65373302,-0.02516778,0.74051052,0.44105309,-0.03730984,0.75441575,0.26755381,-0.05586462,0.75784874,0.14510956,-0.06073387,0.63897163,0.31181416,-0.01123138,0.68586379,0.21195546,-0.08141635,0.67576480,0.35200363,-0.10825847,0.63692844,0.41011608,-0.11622799,0.53021950,0.30396754,-0.03613623,0.61384606,0.21495382,-0.11773161,0.61454356,0.38828677,-0.13703988,0.57372785,0.44245639,-0.13616522,0.42989156,0.32507926,-0.07016566,0.53030324,0.25418302,-0.16169217,0.53468657,0.42658710,-0.14048189,0.48679811,0.46825296,-0.10519683,0.32970294,0.36354458,-0.10556494,0.44863403,0.32943720,-0.16807166,0.45457008,0.43519104,-0.14721610,0.40545830,0.45790845,-0.11970115
A,A_sample_170.jpg,Right,0.48417631,0.76692939,-0.00000176,0.68780816,0.70684451,-0.07561132,0.81009078,0.49294323,-0.08286317,0.77720183,0.27024415,-0.08483785,0.74449104,0.12256788,-0.06770770,0.65720177,0.31005585,-0.00190224,0.63724411,0.15348484,-0.09186593,0.62659842,0.31740531,-0.11679290,0.62077922,0.40378904,-0.10982271,0.51979131,0.31206056,0.01521980,0.50283968,0.17133772,-0.07634178,0.51747578,0.37463364,-0.07243228,0.52282995,0.43548563,-0.03816767,0.39237121,0.32582819,0.01182793,0.37491292,0.17905954,-0.09880328,0.40760881,0.38633946,-0.05574674,0.41758803,0.47083682,0.01077639,0.26439774,0.34985986,0.00408165,0.24191320,0.21767542,-0.06455737,0.28268206,0.35312176,-0.03210580,0.31021979,0.42866352,0.01825455
A,A_sample_171.jpg,Right,0.45130041,0.50612706,-0.00000043,0.54164857,0.42138690,-0.01994562,0.59792882,0.32564831,-0.02762548,0.59914231,0.22974728,-0.03965031,0.54139966,0.18682237,-0.04930021,0.50480127,0.25970146,0.00356580,0.49465522,0.18697149,-0.04250084,0.50089628,0.25889596,-0.07432472,0.50342524,0.32657748,-0.08717626,0.44520974,0.27096841,-0.00524301,0.43009865,0.18751098,-0.05704772,0.45161280,0.27401921,-0.07898490,0.46332076,0.34682670,-0.08118395,0.38939747,0.29332739,-0.02031745,0.36933595,0.21223289,-0.06915695,0.40528509,0.29314169,-0.06700141,0.42580527,0.36174905,-0.05127231,0.33052087,0.32731450,-0.03734858,0.32207644,0.26220995,-0.06803793,0.35581952,0.30928206,-0.06039768,0.37738433,0.35940242,-0.04591476
A,A_sample_172.jpg,Right,0.46636364,0.82219219,-0.00000057,0.63502091,0.70169306,-0.06161114,0.70366848,0.47543979,-0.07916042,0.66617662,0.28291923,-0.09896228,0.68261832,0.14701042,-0.11196139,0.55512047,0.35197371,-0.03598642,0.51904815,0.22403988,-0.14224169,0.54149634,0.34256700,-0.19709639,0.57513893,0.44623822,-0.21519548,0.41938969,0.40441734,-0.04549307,0.39061636,0.29004923,-0.17138126,0.45905611,0.45302984,-0.21195300,0.51182419,0.56873029,-0.21115670,0.30540073,0.47632065,-0.07030051,0.27142423,0.38545915,-0.20203187,0.36302796,0.54735005,-0.20460077,0.42902476,0.65708023,-0.17129450,0.20005196,0.56345767,-0.09792436,0.16753095,0.47698814,-0.18526329,0.24687478,0.57770723,-0.18379289,0.31408978,0.65987539,-0.16066110
A,A_sample_173.jpg,Right,0.65744835,0.86625391,-0.00000134,0.76743656,0.70284164,-0.09578349,0.76912403,0.44595259,-0.12630630,0.65452540,0.24868988,-0.14662535,0.53084594,0.15184876,-0.15066308,0.54177612,0.41054735,-0.06800251,0.46663898,0.30215293,-0.15955761,0.55858302,0.44027102,-0.18502308,0.59716272,0.52300668,-0.18469734,0.43913418,0.49743640,-0.05373457,0.37218654,0.39902130,-0.15671188,0.51339757,0.54916960,-0.16405112,0.55179578,0.60461628,-0.14551409,0.35745719,0.58701426,-0.05550762,0.28519386,0.48424497,-0.17442381,0.44069228,0.61919188,-0.13703018,0.48947415,0.67694008,-0.08182735,0.27619165,0.69168526,-0.06259701,0.22006091,0.59108937,-0.14444354,0.34397477,0.66986930,-0.11556984,0.40029505,0.71992153,-0.07380200
A,A_sample_175.jpg,Right,0.50034076,0.79178083,-0.00000086,0.62953043,0.65613544,-0.02675679,0.68208265,0.49057442,-0.03092311,0.65135759,0.33583090,-0.03888842,0.62000161,0.23890732,-0.03391057,0.56217706,0.39424175,0.00814996,0.51222306,0.28608871,-0.05817327,0.53454274,0.40315869,-0.08947702,0.55050159,0.46173558,-0.10105438,0.45197934,0.42363536,-0.00202865,0.40149349,0.32808149,-0.07197508,0.45482895,0.47078577,-0.08527358,0.47783965,0.50324315,-0.08427066,0.36175394,0.46723232,-0.02271427,0.31525105,0.37183666,-0.09493359,0.37344438,0.50238597,-0.06929882,0.39843255,0.53752756,-0.03806461,0.27250397,0.52108335,-0.04588693,0.23650345,0.44937545,-0.08651926,0.28870976,0.52617735,-0.06488179,0.31787369,0.55695570,-0.04073157
A,A_sample_178.jpg,Right,0.45236492,0.76459652,-0.00000035,0.56850511,0.71820903,-0.06542622,0.65547287,0.57488883,-0.08014468,0.67145729,0.44257659,-0.08485335,0.67826289,0.35553765,-0.07530412,0.59194237,0.45520121,-0.03568811,0.58555830,0.41364461,-0.08460739,0.56229889,0.52176231,-0.10176006,0.55071926,0.54156029,-0.10769175,0.50555497,0.45272389,-0.02204053,0.49263385,0.42113668,-0.07160442,0.49480048,0.54366177,-0.08021042,0.50336367,0.54456526,-0.07907551,0.42599946,0.47453159,-0.01901967,0.41008669,0.44671929,-0.07509059,0.42765024,0.55501860,-0.06250317,0.43911153,0.55200589,-0.04395969,0.35618210,0.49915513,-0.02063225,0.34521419,0.47979087,-0.05320885,0.35776469,0.53395206,-0.04228712,0.35709527,0.52430236,-0.02844712
A,A_sample_179.jpg,Right,0.43394697,0.85901558,-0.00000061,0.58609730,0.74890816,-0.06239390,0.69035679,0.57126361,-0.08623904,0.71180469,0.42546570,-0.10906250,0.60373992,0.38610435,-0.11947868,0.59979308,0.44572940,-0.03297877,0.56487662,0.35428324,-0.12340189,0.54187733,0.49973056,-0.16841680,0.54318202,0.60073316,-0.18427865,0.47698990,0.45862788,-0.03844498,0.44351840,0.37358028,-0.14239490,0.45573312,0.54299206,-0.16015902,0.48452073,0.63120395,-0.15079650,0.36624444,0.49005094,-0.05845265,0.32720518,0.40278298,-0.15796730,0.35900849,0.55190516,-0.13876185,0.39499784,0.63543892,-0.10053847,0.26605126,0.53357542,-0.08478528,0.23022395,0.45823240,-0.13762796,0.26168141,0.54677278,-0.11948805,0.29694134,0.60705495,-0.09280372
A,A_sample_18.jpg,Right,0.41124898,0.70984221,-0.00000040,0.57479620,0.65181434,-0.03289027,0.69541210,0.51387364,-0.04058578,0.70869750,0.37423432,-0.04673092,0.63270205,0.30466595,-0.03971511,0.61754948,0.40425330,-0.01055341,0.62373430,0.32019785,-0.06237657,0.61059433,0.43578413,-0.09192524,0.60575783,0.45613956,-0.11066901,0.51513886,0.40202013,-0.01972470,0.52580118,0.32468650,-0.06354862,0.53099710,0.46875080,-0.07197699,0.53767991,0.46873757,-0.07575411,0.42170590,0.42133158,-0.03763428,0.43515772,0.35673851,-0.08948493,0.45567447,0.48936787,-0.06930064,0.45333916,0.49142918,-0.04989841,0.33212334,0.44171673,-0.05860918,0.35854521,0.41454864,-0.08887232,0.37661776,0.49052683,-0.06933691,0.36162424,0.49065834,-0.05272096
A,A_sample_181.jpg,Right,0.38581115,0.65045536,-0.00000033,0.51851809,0.63405132,-0.02380880,0.61925209,0.54547393,-0.02534487,0.66415173,0.43313149,-0.02660982,0.65787375,0.35460061,-0.02118201,0.58641928,0.44947499,0.00264611,0.59456378,0.36941993,-0.03029997,0.56207174,0.44738376,-0.04476595,0.54295224,0.49999684,-0.04899494,0.51933414,0.43007392,0.00103794,0.53001893,0.35452628,-0.04628463,0.50493348,0.45884204,-0.06179816,0.48824859,0.51302159,-0.06224367,0.45571166,0.42242181,-0.00554958,0.46362579,0.35398725,-0.05112110,0.44926584,0.45390773,-0.04157601,0.43577763,0.50684637,-0.02385540,0.38734367,0.41961020,-0.01381931,0.40475139,0.36474293,-0.04111186,0.39893168,0.43084031,-0.02912680,0.39286444,0.47278392,-0.01327769
A,A_sample_184.jpg,Right,0.30198210,0.76869535,-0.00000087,0.46953389,0.75961924,-0.09238704,0.67868841,0.56719339,-0.11663377,0.74306810,0.34337246,-0.12840198,0.71080393,0.18984038,-0.12308236,0.62565041,0.36868322,-0.05025529,0.67936540,0.25977582,-0.13210297,0.61140740,0.40073052,-0.16589162,0.57907665,0.40618092,-0.18511559,0.48482096,0.35311943,-0.03912415,0.50197768,0.27494609,-0.11335696,0.46525308,0.47587040,-0.12002920,0.48362267,0.46251753,-0.11591464,0.35363805,0.37902513,-0.04477407,0.36924174,0.33075365,-0.12995371,0.35884792,0.50715220,-0.09415384,0.36981177,0.49589807,-0.06003981,0.23089805,0.41048479,-0.05759406,0.24179134,0.39791101,-0.11244239,0.24833184,0.51320809,-0.08611474,0.26402488,0.51285410,-0.05984386
A,A_sample_186.jpg,Right,0.35076052,0.56989467,0.00000004,0.53309572,0.50282180,-0.03920677,0.65724713,0.35035980,-0.04281878,0.68343133,0.19724864,-0.04847009,0.62263376,0.13103266,-0.04425944,0.53209347,0.19320449,-0.00068252,0.50829625,0.03995004,-0.06142597,0.52882421,0.12317550,-0.09300935,0.54638082,0.20821618,-0.10523343,0.43167260,0.20563504,-0.00802637,0.39347422,0.05789280,-0.07453724,0.43598795,0.17727208,-0.09501662,0.46395111,0.24266148,-0.09557117,0.34263343,0.24401949,-0.02640968,0.31696868,0.11507119,-0.10378261,0.37039411,0.23589876,-0.10511409,0.40325823,0.30101019,-0.08755805,0.25417733,0.29827490,-0.04782784,0.24937439,0.21464267,-0.10792526,0.29503343,0.29581597,-0.11118778,0.32118562,0.35295829,-0.09942958
A,A_sample_187.jpg,Right,0.49191636,0.84682024,-0.00000063,0.62914151,0.69951797,-0.00009320,0.67565060,0.55301821,0.00591189,0.69433117,0.42077667,-0.00057755,0.68674380,0.32502615,0.00190224,0.60546470,0.46349397,0.06597887,0.59739393,0.34569752,0.02080795,0.58595169,0.43365934,-0.01111614,0.58454412,0.49444211,-0.02501778,0.51426506,0.47185242,0.04674708,0.50125116,0.36317390,-0.00216552,0.50397289,0.48194787,-0.02118358,0.51208133,0.53263354,-0.02432053,0.42536664,0.49637538,0.01803176,0.41663647,0.39171726,-0.03297502,0.43504435,0.50677609,-0.01515220,0.44344270,0.56273943,0.01021972,0.33570421,0.53350747,-0.01198179,0.33564195,0.44462532,-0.03637196,0.36130273,0.51490033,-0.01122909,0.37348706,0.56220824,0.01538120
A,A_sample_188.jpg,Right,0.46142739,0.69344282,-0.00000039,0.56728858,0.67204481,-0.02536059,0.66230464,0.56396294,-0.02578247,0.69380367,0.45657027,-0.02374752,0.67593628,0.38614148,-0.01331535,0.62892687,0.44923425,-0.00728207,0.62697321,0.39208478,-0.05064424,0.60570955,0.48185772,-0.07237690,0.60398495,0.51970804,-0.08134914,0.55899835,0.43522564,-0.00965883,0.55729032,0.38897598,-0.04325528,0.54682237,0.49135271,-0.04311210,0.55188870,0.51113540,-0.03864226,0.49129188,0.43650633,-0.02007056,0.49253672,0.39822632,-0.06032445,0.48919994,0.49368116,-0.04233776,0.49406776,0.51555282,-0.02336448,0.42486060,0.44657117,-0.03260865,0.43204802,0.41654199,-0.05673833,0.43529367,0.48133063,-0.04125581,0.43641588,0.50254136,-0.02494399
A,A_sample_19.jpg,Right,0.45420831,0.76199329,-0.00000082,0.59854227,0.66680056,-0.05112927,0.66976655,0.46498787,-0.06822733,0.66494501,0.29943207,-0.08512200,0.65372968,0.17686523,-0.09171048,0.58198166,0.34422451,-0.03869734,0.57869810,0.23446023,-0.12655637,0.56914842,0.36717609,-0.16569266,0.55819994,0.46597883,-0.17518738,0.46706316,0.36105621,-0.04388771,0.46365362,0.26669621,-0.13823165,0.48661423,0.43377635,-0.15515965,0.49286661,0.51926708,-0.14689462,0.36461967,0.39904696,-0.06127794,0.34770969,0.28908095,-0.15657315,0.39115617,0.44858098,-0.13354935,0.41012359,0.53071821,-0.09420907,0.26888466,0.45145217,-0.08201075,0.25151139,0.34747484,-0.14472011,0.29369250,0.44554028,-0.12636945,0.31605867,0.50750232,-0.09694032
A,A_sample_190.jpg,Right,0.46881035,0.74593091,-0.00000077,0.58553100,0.65220457,-0.03816684,0.63819277,0.48733956,-0.04952059,0.62535846,0.33759236,-0.05939259,0.65520018,0.24811935,-0.05525903,0.55880940,0.39295697,-0.01983814,0.53309745,0.29620305,-0.07452746,0.54632115,0.40985471,-0.09083585,0.55030233,0.45464069,-0.09521956,0.46870664,0.41389483,-0.02567533,0.43931812,0.31401715,-0.09033194,0.48155960,0.45564243,-0.09328763,0.49200219,0.49182892,-0.08378427,0.39126825,0.44867456,-0.04065251,0.36406207,0.36316401,-0.11608003,0.41817719,0.49459514,-0.09138552,0.43426025,0.52933705,-0.05800859,0.31514633,0.49088103,-0.05745505,0.30514419,0.42513719,-0.10747138,0.35036975,0.50759453,-0.08998553,0.36477488,0.53918982,-0.06660321
